cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,18.318181818181817,0.02698261245482324,0.10647511833583052,0.38144380070511696
1,-18.32,-0.04037389684490333,0.03723620703015592,0.087532431588017
2,-47.73170731707317,-0.09613112557484323,0.002717030380655153,0.32526802828538637
3,41.04477611940298,0.09763715782206962,0.22156752062863555,0.6075000939991895
4,79.77777777777777,0.194998253749217,0.33697094951486684,1.5652322219317103
