cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,-3.0,-0.004317946846682,0.09756166508806301,0.365745376214805
1,54.0,0.128755364806866,0.21542199928903802,0.7989066339709391
2,-34.0,-0.055172413793103,-0.028863553686717003,-0.134805937718634
3,-3.0,-0.008173843700159,0.11545666383831352,0.36370639415549955
