cluster,mean_ply_count,delay_ratio_when_losestreak,cv_games_per_week,entropy_sessions_interval
0,64.93888111414569,1.2933360300040333,0.5940189072976937,0.9666083331279577
1,62.58768608713577,0.6139970514199488,0.8916984822436962,1.192730257913721
2,52.588714860544314,0.9401771956373823,0.6364365797346586,1.0213134409414875
3,56.410260418001975,1.6414608651575313,0.9350015421691251,1.2424703630495677
