cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,14.5,0.035444214876033005,0.1160988039276655,0.38209981829541606
1,-29.0,-0.042944785276073004,0.02878078867915,0.223153234136845
2,56.0,0.12912912912912902,0.20540278278899401,1.02292155882203
3,-0.5,0.00028822974530949997,0.14105737777453903,0.51427911086139
4,-8.0,-0.024152519680822004,-0.071384408824889,-0.257260441549947
