cluster,mean_ply_count,cv_games_per_day,entropy_sessions_interval
0,56.595258252144184,0.8328566386280105,1.311809249573564
1,57.026529833221915,0.6094021064529047,0.8314775095405746
2,60.002022610898024,1.0261848140718401,1.1587150918869098
3,65.90036061871763,0.7052632486088137,1.043781093370058
4,51.81665069429245,0.7780492325718185,1.0574266443358946
