cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,-2.0675675675675675,-0.007006529101978631,0.16280675188057456,0.4156467739730679
1,-8.837209302325581,-0.006834584494394981,0.07758468122889782,0.5132531231000701
2,83.42553191489361,0.18499425280576712,0.2836444812187142,1.2260459313565149
3,25.7375,0.04783978131792328,0.13534376502897683,0.5056975499113088
4,-41.888888888888886,-0.08329348502044198,-0.06158276011409642,-0.2680732602410493
