cluster,mean_ply_count,draw_ratio,cv_games_per_week,cv_games_interval,cv_games_per_session
0,55.42323651452282,0.014539579967689,0.7812913933428811,2.795164013697452,0.8055118348290391
1,56.842794759825324,0.02112676056338,0.8167797425734591,6.947755605816618,0.800220859924017
2,63.59112265895861,0.0350185691261995,0.798155298655737,3.567767475458515,0.7961578443604265
3,58.58748185447287,0.028217553738697002,1.0493342103427579,5.330634103853594,1.1268498305753627
4,61.888061617950314,0.026448373208530503,0.525850285744052,2.250478014116422,0.6451650437588756
