cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,-22.91044776119403,-0.08289502297414074,0.012341980763523051,0.11733339442954899
1,52.111111111111114,0.10383004634457392,0.21232074723041597,0.6276018859112292
2,7.4,0.022658811881435943,0.0845452334291649,0.5043091076651863
3,-21.907692307692308,-0.0347998855904385,0.05078951845900974,0.13811812690228553
4,61.14492753623188,0.1541757236092401,0.2962044315824229,0.9760267847733292
