cluster,session_length_performance_slope,within_session_performance_slope,games_per_day_performance_slope,games_per_week_performance_slope
0,0.008765855318409,-0.048412698412698005,0.0038605146705130004,0.0009536005642720001
1,0.005846815718146501,-0.032439959883883505,0.002663019144296,0.00051935656635
2,-0.008200701235579502,0.047142997225529504,-0.006174145422705,-0.0014641506460495001
3,0.011268680242125,-0.052672590567327,0.007168404138959,0.0009360597403820001
4,0.005010021038821,-0.027548078336742502,0.004179878928124,0.0004338382501675
