cluster,session_length_performance_slope,within_session_performance_slope,games_per_day_performance_slope,games_per_week_performance_slope
0,0.009718000968344367,-0.05145286229770147,0.004727177041402484,0.0015617108082366762
1,0.011858745435213017,-0.03762341126706298,0.004510641075514484,0.0005695072696328475
2,-0.01704980153574057,0.0719274993478769,-0.007964634835047,-0.0014999824185439002
3,0.01095670738698317,-0.050354174070002894,0.006133302668325937,0.0016172756815978186
4,0.005640094579599313,-0.016774905412406095,0.004209553759428844,5.143433965737503e-05
