cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,9.0,0.023527340205068,0.06816984419789351,0.2502956766975355
1,-19.0,-0.034246575342465,0.14624757922158102,0.647708164113993
2,-22.0,-0.074303405572755,-0.07596345114100901,-0.17686079853837802
3,4.0,0.008902077151335001,0.081792035699179,0.36800686230114005
4,59.0,0.115808823529411,0.20442645749860702,0.6848642165925001
