cluster,mean_ply_count,cv_games_per_day,cv_games_interval,color_bias
0,54.938508049502644,0.8008527997373108,3.149093676935185,0.10509790488951797
1,62.03573701337663,0.8197986127053595,9.287006990091854,0.05585555486054703
2,52.17778515679787,0.7163652360219358,5.523409279844031,0.014488177440857635
3,62.33365056592229,0.6664967272643612,2.4067813360135566,0.034179989342595245
4,59.67670538065199,0.9664153627968126,3.5695849642211153,0.022025215221914803
