cluster,mean_ply_count,draw_ratio,cv_games_per_day,entropy_sessions_interval
0,-0.966986268890395,-1.03209047621761,0.794679037374165,0.7438933788852446
1,-1.2252501688506723,-1.2598626296385513,-0.9524054592438471,-1.358616461184175
2,1.5035578525384672,0.15770859398802908,-0.5017199071739887,-1.039022432801845
3,0.5258251966275016,0.9168498624217465,1.552885351858684,1.104162517572876
4,0.1628533885751016,1.217394649446384,-0.8934390228150122,0.5495829975278961
