cluster,session_length_performance_slope,within_session_performance_slope,games_per_day_performance_slope,games_per_week_performance_slope
0,0.005964659605047171,-0.038337966153769484,0.0037064202935526702,0.0010345509638471624
1,0.007882009657688916,0.004717022407688958,0.0034742093694237666,0.0008352483099116171
2,0.01511242745004009,-0.06115999626925076,0.005775055021280262,0.0009424405571676582
3,-0.0007037993567455781,-0.004722954834912935,-0.0003947046549038153,0.0006547712184141421
4,0.0076987273950169305,-0.023806801192063375,0.003709504245520535,-0.0004710664160787813
