cluster,mean_ply_count,cv_games_per_day,entropy_sessions_interval
0,-1.0034666632429432,0.12088164489551839,1.1000818610602445
1,-0.7641871601052826,-1.0346188244080947,-1.481236586527769
2,0.23314549174132576,1.5743420121462715,0.7020060534251823
3,1.5345083316069,-0.660604832633697,-0.3208513279576577
