cluster,mean_ply_count,cv_games_per_day,entropy_sessions_interval
0,54.20488624202459,0.8148342352053145,1.2517202515107795
1,55.294435866520885,0.6601831849939789,0.8865957390237569
2,59.8357501122806,1.0093639461030959,1.1954128883756954
3,65.76145363020052,0.710240851051444,1.0507308933780874
