cluster,mean_ply_count,cv_games_per_day,entropy_sessions_interval
0,54.452997719126756,0.8145129430549786,1.250456455045684
1,55.5938829787234,0.6675140896146345,0.8917950165140651
2,59.57396449704142,0.969975966500884,1.194087448477427
3,65.06593406593407,0.705360563853299,1.04817760221586
