cluster,session_length_performance_slope,within_session_performance_slope,games_per_day_performance_slope,games_per_week_performance_slope
0,0.00526251674445,-0.032706429302841004,0.0038487892395915003,0.0007989280182510001
1,0.009430635146548001,-0.0203678309882145,0.002419898389827,0.00047721462643400005
2,0.0037330434046120003,-0.023777133273236002,0.0007749366161160001,0.000489600653375
3,0.004960215727271,-0.029226736566186,0.004494541596005,0.00048294158928100005
