cluster,session_length_performance_slope,within_session_performance_slope,games_per_day_performance_slope,games_per_week_performance_slope
0,0.0054459695143603175,-0.021559980630652554,0.0024733645030942,0.0006238457047608353
1,-0.0009279078323900886,0.013088434031314471,0.0008816245208459117,-0.00036693215932029414
2,0.014703685004963449,-0.06211493014870399,0.007782062982046987,0.0014721134645988136
3,0.0027328137511034413,-0.01168216599504706,0.0017566368618632648,3.4180005992305984e-05
4,0.008986606230249642,-0.0329639423093996,0.002163870673688557,0.0008090081584935764
