cluster,mean_ply_count,cv_games_interval,mean_games_per_session,color_bias
0,-0.3713140572464461,-0.7740141482050654,-0.7771558726275271,1.4123696091256535
1,-1.7665613130952091,0.2759657521473989,1.04743833938112,-0.3430023263210227
2,0.7467503245092738,-1.2058583554074171,-1.1314142418759998,-0.5896543802751807
3,1.0242998833125514,1.6942720564793476,1.338318475288854,0.8612354996531566
4,0.3668251625198326,0.009634694985736202,-0.4771867001664473,-1.3409484021826064
