cluster,mean_ply_count,draw_ratio,cv_games_interval,entropy_sessions_interval
0,-0.8132556123382031,-0.1231295419196843,-0.3832662841177712,1.7649589402125334
1,1.1221636968478057,1.7439147185277828,0.3098138230287858,0.33345034144020885
2,-1.1474585010813425,-1.25972487743342,-0.8430646608745157,-0.2640151309984056
3,-0.42070084322010287,-0.5623098856683119,1.8048027508762476,-0.8134525097255885
4,1.2592512597918393,0.20124958649363378,-0.8882856289127457,-1.0209416409287528
