cluster,mean_ply_count,draw_ratio,delay_ratio_when_losestreak,cv_games_per_week,entropy_sessions_interval
0,0.5776551866969155,1.1041784366521832,-1.2787671302061514,0.5318859022764428,0.8377984039991037
1,-1.2420092902357287,-1.4009795840355477,-0.4349892886722277,-0.6382616881804098,-0.8442875524618759
2,-0.6432828963591282,-0.4736929581039316,1.451461430620771,1.3385013762017557,1.1401815356524239
3,1.3076369998979476,0.7704941054872982,0.2622949882576077,-1.2321255902977886,-1.1336923871896516
