cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,40.5,0.10777669116355351,0.21520058321311603,0.7012643296541685
1,-41.5,-0.07294623896278002,-0.031555195809761,-0.139946742764246
2,-0.5,-0.0021929824561400003,0.10563941211501851,0.36370639415549955
3,0.5,0.0031257713813495,0.12803249593666902,0.5196281177662561
