cluster,mean_ply_count,cv_games_per_day,cv_games_per_week,cv_games_interval
0,0.9687684987890629,-0.32555322423592337,0.12227295067201512,1.4679062932883844
1,0.08859168746601319,0.282013267040188,-0.01128562287104803,-0.9488000414420679
2,-0.004190329374342117,1.775442288014434,1.7379952317184737,0.16811130522570844
3,0.796108946967797,-1.1510348860822157,-1.281511084582008,-1.2602968932089296
4,-1.8492788038485353,-0.5808674447364791,-0.567471474937434,0.5730793361369032
