cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,37.0,0.054172767203513,0.17208174006003002,0.677659845052705
1,-12.0,-0.015166835187057002,-0.007301881167713,0.03478101836241
2,-52.0,-0.09606986899563301,0.02878078867915,0.10164961079133401
3,48.5,0.1250522486697765,0.2234179021374005,0.7296197251380051
4,-1.0,-0.0038610038610030002,0.10899566592017901,0.484731825373625
