cluster,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day
0,-1.5,-0.0031620290240975003,0.08150249555849601,0.35413985821875504
1,49.0,0.111531190926275,0.226083745031937,0.7989066339709391
2,13.0,0.0275,0.12726881855490602,0.41317300570551
3,-41.0,-0.07391304347826001,-0.05430276483255601,-0.175937456630664
4,-1.0,-0.004385964912280001,0.10899566592017901,0.36800686230114005
