cluster,mean_ply_count,draw_ratio,cv_games_per_day,cv_games_per_week,cv_games_interval
0,1.5565156083702754,1.7817225400478873,0.03483065146629971,-0.02231105405391138,-0.02465688209397531
1,-0.855267359032224,-0.6249252946333929,-0.5144353157242066,-0.09321202442862334,1.719158103431439
2,-0.678211299638713,-0.2805624192815672,1.7178038484451363,1.7499961481779653,0.2730917152950115
3,-0.8438468319270883,-1.1353706525840168,0.09389566036613758,-0.27291305154417417,-0.8541866954099443
4,0.8208098822277557,0.2591358264510897,-1.3320948445533654,-1.3615600181512575,-1.113406241222533
