cluster,mean_ply_count,cv_games_per_day,cv_games_per_week,cv_games_interval
0,62.58366678950775,0.7622456215277297,0.8286669267341872,7.771593403104277
1,58.286285844347056,0.8501983728646458,0.8002151246219213,2.989796790937867
2,57.83328632641613,1.0663906632676214,1.172862056924691,5.199764471674669
3,61.74067267917511,0.6427469586158603,0.529620714125997,2.373456042757797
4,48.82481444856427,0.7252857357030539,0.6817316055123638,6.001051219020758
